path,name,size,mtime,index_code,date,duckdb_rows,duckdb_ok,columns,pandas_ok,pandas_rows,pandas_error
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-06-30.parquet,tushare_000010.SH_2022-06-30.parquet,5912,2026-06-12 14:42:58.294326,000010.SH,2022-06-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-07-29.parquet,tushare_000010.SH_2022-07-29.parquet,5951,2026-06-12 14:42:58.900878,000010.SH,2022-07-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-08-31.parquet,tushare_000010.SH_2022-08-31.parquet,5938,2026-06-12 14:42:59.909698,000010.SH,2022-08-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-09-30.parquet,tushare_000010.SH_2022-09-30.parquet,5930,2026-06-12 14:43:00.531457,000010.SH,2022-09-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-10-31.parquet,tushare_000010.SH_2022-10-31.parquet,5950,2026-06-12 14:43:01.115562,000010.SH,2022-10-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-11-30.parquet,tushare_000010.SH_2022-11-30.parquet,5953,2026-06-12 14:43:01.723863,000010.SH,2022-11-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2022-12-30.parquet,tushare_000010.SH_2022-12-30.parquet,5959,2026-06-12 14:43:02.415047,000010.SH,2022-12-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-01-31.parquet,tushare_000010.SH_2023-01-31.parquet,5977,2026-06-12 14:43:02.992455,000010.SH,2023-01-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-02-28.parquet,tushare_000010.SH_2023-02-28.parquet,5965,2026-06-12 14:43:03.554610,000010.SH,2023-02-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-03-31.parquet,tushare_000010.SH_2023-03-31.parquet,5959,2026-06-12 14:43:04.113577,000010.SH,2023-03-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-04-28.parquet,tushare_000010.SH_2023-04-28.parquet,5962,2026-06-12 14:43:04.681320,000010.SH,2023-04-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-05-31.parquet,tushare_000010.SH_2023-05-31.parquet,5974,2026-06-12 14:43:05.242737,000010.SH,2023-05-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-06-30.parquet,tushare_000010.SH_2023-06-30.parquet,5966,2026-06-12 14:43:05.808907,000010.SH,2023-06-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-07-31.parquet,tushare_000010.SH_2023-07-31.parquet,5918,2026-06-12 14:43:06.526742,000010.SH,2023-07-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-08-31.parquet,tushare_000010.SH_2023-08-31.parquet,5938,2026-06-12 14:43:07.187371,000010.SH,2023-08-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-09-28.parquet,tushare_000010.SH_2023-09-28.parquet,5957,2026-06-12 14:43:07.802522,000010.SH,2023-09-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-10-31.parquet,tushare_000010.SH_2023-10-31.parquet,5952,2026-06-12 14:43:08.508192,000010.SH,2023-10-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-11-30.parquet,tushare_000010.SH_2023-11-30.parquet,5971,2026-06-12 14:44:29.633811,000010.SH,2023-11-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2023-12-29.parquet,tushare_000010.SH_2023-12-29.parquet,5949,2026-06-12 14:44:36.286397,000010.SH,2023-12-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-01-31.parquet,tushare_000010.SH_2024-01-31.parquet,5953,2026-06-12 14:44:40.204617,000010.SH,2024-01-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-02-29.parquet,tushare_000010.SH_2024-02-29.parquet,5971,2026-06-12 14:44:52.312034,000010.SH,2024-02-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-03-29.parquet,tushare_000010.SH_2024-03-29.parquet,5964,2026-06-12 14:45:04.579225,000010.SH,2024-03-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-04-30.parquet,tushare_000010.SH_2024-04-30.parquet,5953,2026-06-12 14:45:18.472834,000010.SH,2024-04-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-05-31.parquet,tushare_000010.SH_2024-05-31.parquet,5950,2026-06-12 14:45:27.264920,000010.SH,2024-05-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-06-28.parquet,tushare_000010.SH_2024-06-28.parquet,5971,2026-06-12 14:45:31.774181,000010.SH,2024-06-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-07-31.parquet,tushare_000010.SH_2024-07-31.parquet,5941,2026-06-12 14:45:40.028109,000010.SH,2024-07-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-08-30.parquet,tushare_000010.SH_2024-08-30.parquet,5959,2026-06-12 14:45:46.093120,000010.SH,2024-08-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-09-30.parquet,tushare_000010.SH_2024-09-30.parquet,5961,2026-06-12 14:45:49.595345,000010.SH,2024-09-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-10-31.parquet,tushare_000010.SH_2024-10-31.parquet,5962,2026-06-12 14:45:51.269500,000010.SH,2024-10-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-11-29.parquet,tushare_000010.SH_2024-11-29.parquet,5985,2026-06-12 14:45:53.000968,000010.SH,2024-11-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2024-12-31.parquet,tushare_000010.SH_2024-12-31.parquet,5968,2026-06-12 14:45:58.045143,000010.SH,2024-12-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-01-27.parquet,tushare_000010.SH_2025-01-27.parquet,5951,2026-06-12 14:46:01.937737,000010.SH,2025-01-27,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-02-28.parquet,tushare_000010.SH_2025-02-28.parquet,5961,2026-06-12 14:46:03.980193,000010.SH,2025-02-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-03-31.parquet,tushare_000010.SH_2025-03-31.parquet,5983,2026-06-12 14:46:20.771899,000010.SH,2025-03-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-04-30.parquet,tushare_000010.SH_2025-04-30.parquet,5987,2026-06-12 14:46:24.748623,000010.SH,2025-04-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-05-30.parquet,tushare_000010.SH_2025-05-30.parquet,5981,2026-06-12 14:46:27.477895,000010.SH,2025-05-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-06-30.parquet,tushare_000010.SH_2025-06-30.parquet,5950,2026-06-12 14:46:30.221393,000010.SH,2025-06-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-07-31.parquet,tushare_000010.SH_2025-07-31.parquet,5960,2026-06-12 14:46:33.108600,000010.SH,2025-07-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-08-29.parquet,tushare_000010.SH_2025-08-29.parquet,5957,2026-06-12 14:46:44.278887,000010.SH,2025-08-29,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-09-30.parquet,tushare_000010.SH_2025-09-30.parquet,5980,2026-06-12 14:46:49.401294,000010.SH,2025-09-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-10-31.parquet,tushare_000010.SH_2025-10-31.parquet,5986,2026-06-12 14:46:55.422977,000010.SH,2025-10-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-11-28.parquet,tushare_000010.SH_2025-11-28.parquet,5988,2026-06-12 14:46:58.650755,000010.SH,2025-11-28,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2025-12-31.parquet,tushare_000010.SH_2025-12-31.parquet,5962,2026-06-12 14:47:05.230320,000010.SH,2025-12-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2026-01-30.parquet,tushare_000010.SH_2026-01-30.parquet,6008,2026-06-12 14:47:10.153242,000010.SH,2026-01-30,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2026-02-27.parquet,tushare_000010.SH_2026-02-27.parquet,5981,2026-06-12 14:47:14.409105,000010.SH,2026-02-27,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000010.SH_2026-03-31.parquet,tushare_000010.SH_2026-03-31.parquet,5977,2026-06-12 14:47:23.461312,000010.SH,2026-03-31,180,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-01-30.parquet,tushare_000015.SH_2014-01-30.parquet,4446,2026-06-12 14:47:34.096641,000015.SH,2014-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-02-28.parquet,tushare_000015.SH_2014-02-28.parquet,4429,2026-06-12 14:47:39.035665,000015.SH,2014-02-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-03-31.parquet,tushare_000015.SH_2014-03-31.parquet,4438,2026-06-12 14:47:46.779026,000015.SH,2014-03-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-04-30.parquet,tushare_000015.SH_2014-04-30.parquet,4461,2026-06-12 14:47:50.057732,000015.SH,2014-04-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-05-30.parquet,tushare_000015.SH_2014-05-30.parquet,4452,2026-06-12 14:47:57.518583,000015.SH,2014-05-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-06-30.parquet,tushare_000015.SH_2014-06-30.parquet,4444,2026-06-12 14:48:00.184916,000015.SH,2014-06-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-07-31.parquet,tushare_000015.SH_2014-07-31.parquet,4442,2026-06-12 14:48:03.481201,000015.SH,2014-07-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-08-29.parquet,tushare_000015.SH_2014-08-29.parquet,4465,2026-06-12 14:48:05.414753,000015.SH,2014-08-29,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-09-30.parquet,tushare_000015.SH_2014-09-30.parquet,4450,2026-06-12 14:48:11.561378,000015.SH,2014-09-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-10-31.parquet,tushare_000015.SH_2014-10-31.parquet,4466,2026-06-12 14:48:15.746353,000015.SH,2014-10-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-11-28.parquet,tushare_000015.SH_2014-11-28.parquet,4452,2026-06-12 14:48:18.027324,000015.SH,2014-11-28,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2014-12-31.parquet,tushare_000015.SH_2014-12-31.parquet,4446,2026-06-12 14:48:19.890054,000015.SH,2014-12-31,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
data/raw/index_constituents_parts_alt/tushare_000015.SH_2015-01-30.parquet,tushare_000015.SH_2015-01-30.parquet,4468,2026-06-12 14:48:22.829528,000015.SH,2015-01-30,50,True,date;index_code;code;weight;source;snapshot_quality,False,,OSError: Repetition level histogram size mismatch
